caseId,nytSalience,cqSalience
1979-017,0,0
1979-018,0,0
1979-019,0,0
1979-020,0,0
1979-021,0,0
1979-022,1,0
1979-023,0,0
1979-024,0,0
1979-025,1,0
1979-026,0,0
1979-027,0,0
1979-028,0,0
1979-029,0,0
1979-030,0,0
1979-031,0,0
1979-032,0,0
1979-033,0,0
1979-034,0,0
1979-035,0,0
1979-036,0,0
1979-037,0,0
1979-038,0,0
1979-039,1,0
1979-040,0,0
1979-041,0,0
1979-042,0,0
1979-043,0,0
1979-044,0,0
1979-045,0,0
1979-046,0,0
1979-047,0,0
1979-048,0,0
1979-049,1,0
1979-050,0,0
1979-051,0,0
1979-052,0,0
1979-053,0,0
1979-054,0,0
1979-055,0,0
1979-056,0,0
1979-057,0,0
1979-058,0,0
1979-059,0,0
1979-060,0,0
1979-061,0,0
1979-062,0,0
1979-063,0,0
1979-064,0,0
1979-065,0,0
1979-066,0,0
1979-067,1,1
1979-068,1,0
1979-069,0,0
1979-070,0,0
1979-071,0,0
1979-072,0,0
1979-073,1,1
1979-074,0,0
1979-075,0,0
1979-076,0,0
1979-077,0,0
1979-078,0,0
1979-079,0,0
1979-080,0,0
1979-081,1,1
1979-082,0,0
1979-083,0,0
1979-084,0,0
1979-085,0,0
1979-086,0,0
1979-087,0,0
1979-088,0,0
1979-089,0,0
1979-090,0,0
1979-091,0,0
1979-092,0,0
1979-093,0,0
1979-094,0,0
1979-095,0,0
1979-096,0,0
1979-097,0,0
1979-098,0,0
1979-099,0,0
1979-100,0,0
1979-101,0,0
1979-102,0,0
1979-103,0,0
1979-104,0,0
1979-105,0,0
1979-106,0,0
1979-107,1,0
1979-108,0,0
1979-109,0,0
1979-110,0,0
1979-111,0,0
1979-112,0,0
1979-113,0,0
1979-114,0,0
1979-115,0,0
1979-116,1,0
1979-117,0,0
1979-118,0,0
1979-119,1,0
1979-120,0,0
1979-121,0,0
1979-122,0,0
1979-123,0,0
1979-124,0,0
1979-125,0,0
1979-126,1,0
1979-127,1,0
1979-128,0,0
1979-129,0,0
1979-130,0,0
1979-131,0,0
1979-132,0,0
1979-133,0,0
1979-134,0,0
1979-135,0,0
1979-136,0,0
1979-137,1,0
1979-138,0,0
1979-139,0,0
1979-140,0,0
1979-141,0,0
1979-142,0,0
1979-143,0,0
1979-144,0,0
1979-145,0,0
1979-146,0,0
1979-147,0,0
1979-148,1,1
1979-149,0,0
1979-150,1,0
1979-151,0,0
1979-152,0,0
1979-153,1,1
1979-154,1,1
1979-155,0,0
1979-156,0,0
1980-001,0,0
1980-002,0,0
1980-003,0,0
1980-004,0,0
1980-005,0,0
1980-006,0,0
1980-007,0,0
1980-008,0,0
1980-009,0,0
1980-010,0,0
1980-011,1,0
1980-012,0,0
1980-013,0,0
1980-014,0,0
1980-015,0,0
1980-016,0,0
1980-017,0,0
1980-018,0,0
1980-019,0,0
1980-020,0,0
1980-021,0,0
1980-022,0,0
1980-023,0,0
1980-024,0,0
1980-025,0,0
1980-026,0,0
1980-027,0,0
1980-028,0,0
1980-029,0,0
1980-030,0,0
1980-031,1,0
1980-032,0,0
1980-033,1,1
1980-034,0,0
1980-035,0,0
1980-036,0,0
1980-037,0,0
1980-038,0,0
1980-039,0,0
1980-040,0,0
1980-041,0,0
1980-042,0,0
1980-043,0,0
1980-044,0,0
1980-045,0,0
1980-046,0,0
1980-047,0,0
1980-048,0,0
1980-049,0,0
1980-050,0,0
1980-051,0,0
1980-052,0,0
1980-053,0,0
1980-054,0,0
1980-055,0,0
1980-056,0,0
1980-057,1,1
1980-058,0,0
1980-059,0,0
1980-060,0,0
1980-061,0,0
1980-062,0,0
1980-063,0,0
1980-064,0,0
1980-065,0,0
1980-066,0,0
1980-067,0,0
1980-068,0,0
1980-069,1,0
1980-070,0,0
1980-071,0,0
1980-072,0,0
1980-073,0,0
1980-074,0,0
1980-075,1,0
1980-076,0,0
1980-077,0,0
1980-078,0,0
1980-079,0,0
1980-080,0,0
1980-081,0,0
1980-082,0,0
1980-083,0,0
1980-084,0,0
1980-085,1,0
1980-086,1,0
1980-087,0,0
1980-088,0,0
1980-089,0,0
1980-090,0,0
1980-091,0,0
1980-092,0,0
1980-093,0,0
1980-094,0,0
1980-095,0,0
1980-096,0,0
1980-097,0,0
1980-098,0,0
1980-099,0,0
1980-100,0,0
1980-101,0,0
1980-102,0,0
1980-103,0,0
1980-104,0,0
1980-105,0,0
1980-106,0,0
1980-107,0,0
1980-108,1,0
1980-109,0,0
1980-110,0,0
1980-111,0,0
1980-112,0,0
1980-113,0,0
1980-114,1,0
1980-115,0,0
1980-116,0,0
1980-117,0,0
1980-118,0,0
1980-119,0,0
1980-120,0,0
1980-121,0,0
1980-122,0,0
1980-123,1,0
1980-124,0,0
1980-125,0,0
1980-126,0,0
1980-127,0,0
1980-128,0,0
1980-129,0,0
1980-130,0,0
1980-131,0,0
1980-132,0,0
1980-133,0,0
1980-134,0,0
1980-135,0,0
1980-136,1,1
1980-137,0,0
1980-138,0,0
1980-139,0,0
1980-140,1,0
1980-141,0,0
1980-142,1,0
1980-143,0,0
1980-144,0,0
1980-145,1,0
1980-146,0,0
1980-147,0,0
1980-148,0,0
1980-149,0,0
1980-150,0,0
1980-151,1,0
1980-152,1,1
1981-001,0,0
1981-002,0,0
1981-003,0,0
1981-004,0,0
1981-005,0,0
1981-006,0,0
1981-007,0,0
1981-008,0,0
1981-009,0,0
1981-010,0,0
1981-011,0,0
1981-012,0,0
1981-013,0,0
1981-014,0,0
1981-015,0,0
1981-016,0,0
1981-017,0,0
1981-018,0,0
1981-019,0,0
1981-020,0,0
1981-021,0,0
1981-022,0,0
1981-023,0,0
1981-024,0,0
1981-025,0,0
1981-026,0,0
1981-027,0,0
1981-028,0,0
1981-029,0,0
1981-030,0,0
1981-031,0,0
1981-032,0,0
1981-033,0,0
1981-034,0,0
1981-035,0,0
1981-036,0,0
1981-037,0,0
1981-038,0,0
1981-039,0,0
1981-040,0,0
1981-041,0,0
1981-042,0,0
1981-043,0,0
1981-044,0,0
1981-045,0,0
1981-046,0,0
1981-047,0,0
1981-048,0,0
1981-049,0,0
1981-050,0,0
1981-051,0,0
1981-052,0,0
1981-053,0,0
1981-054,0,0
1981-055,0,0
1981-056,0,0
1981-057,0,0
1981-058,0,0
1981-059,0,0
1981-060,0,0
1981-061,0,0
1981-062,0,0
1981-063,0,0
1981-064,0,0
1981-065,0,0
1981-066,1,0
1981-067,0,0
1981-068,0,0
1981-069,0,0
1981-070,1,0
1981-071,0,0
1981-072,0,0
1981-073,0,0
1981-074,1,0
1981-075,0,0
1981-076,0,0
1981-077,0,0
1981-078,0,0
1981-079,0,0
1981-080,1,0
1981-081,0,0
1981-082,0,0
1981-083,0,0
1981-084,0,0
1981-085,0,0
1981-086,0,0
1981-087,0,0
1981-088,0,0
1981-089,0,0
1981-090,0,0
1981-091,0,0
1981-092,0,0
1981-093,0,0
1981-094,0,0
1981-095,0,0
1981-096,0,0
1981-097,0,0
1981-098,0,0
1981-099,0,0
1981-100,0,0
1981-101,0,0
1981-102,0,0
1981-103,1,0
1981-104,0,0
1981-105,0,0
1981-106,0,0
1981-107,0,0
1981-108,0,0
1981-109,0,0
1981-110,0,0
1981-111,0,0
1981-112,0,0
1981-113,0,0
1981-114,0,0
1981-115,0,0
1981-116,0,0
1981-117,0,0
1981-118,0,0
1981-119,0,0
1981-120,1,1
1981-121,0,0
1981-122,0,0
1981-123,0,0
1981-124,0,1
1981-125,0,0
1981-126,0,0
1981-127,0,0
1981-128,0,0
1981-129,0,0
1981-130,0,0
1981-131,1,0
1981-132,0,0
1981-133,0,0
1981-134,0,0
1981-135,0,0
1981-136,0,0
1981-137,0,0
1981-138,0,0
1981-139,0,0
1981-140,1,1
1981-141,1,1
1981-142,0,0
1981-143,1,1
1981-144,0,0
1981-145,0,0
1981-146,0,0
1981-147,0,0
1981-148,0,0
1981-149,0,0
1981-150,0,0
1981-151,1,0
1981-152,0,0
1981-153,0,0
1981-154,0,0
1981-155,0,0
1981-156,0,0
1981-157,0,0
1981-158,0,0
1981-159,0,0
1981-160,0,0
1981-161,0,0
1981-162,0,0
1981-163,0,0
1981-164,0,0
1981-165,0,0
1981-166,0,0
1981-167,0,0
1981-168,0,0
1981-169,0,0
1981-170,0,0
1981-171,1,0
1981-172,0,1
1981-173,0,0
1981-174,0,0
1981-175,1,1
1981-176,0,0
1981-177,0,0
1982-001,0,0
1982-002,0,0
1982-003,0,0
1982-004,0,0
1982-005,0,0
1982-006,0,0
1982-007,0,0
1982-008,0,0
1982-009,0,0
1982-010,0,0
1982-011,0,0
1982-012,0,0
1982-013,0,0
1982-014,0,0
1982-015,0,0
1982-016,0,0
1982-017,0,0
1982-018,0,0
1982-019,0,0
1982-020,0,0
1982-021,0,0
1982-022,0,0
1982-023,0,0
1982-024,0,0
1982-025,0,0
1982-026,0,0
1982-027,0,0
1982-028,0,0
1982-029,0,0
1982-030,0,0
1982-031,0,0
1982-032,0,0
1982-033,0,0
1982-034,0,0
1982-035,0,0
1982-036,0,0
1982-037,0,0
1982-038,0,0
1982-039,0,0
1982-040,0,0
1982-041,0,0
1982-042,0,0
1982-043,0,0
1982-044,0,0
1982-045,0,0
1982-046,0,0
1982-047,0,0
1982-048,0,0
1982-049,0,0
1982-050,0,0
1982-051,0,0
1982-052,0,0
1982-053,0,0
1982-054,0,0
1982-055,0,0
1982-056,0,0
1982-057,0,0
1982-058,0,0
1982-059,0,0
1982-060,0,0
1982-061,0,0
1982-062,0,0
1982-063,0,0
1982-064,0,0
1982-065,0,0
1982-066,0,0
1982-067,1,0
1982-068,0,0
1982-069,0,0
1982-070,0,0
1982-071,0,0
1982-072,0,0
1982-073,0,0
1982-074,0,0
1982-075,0,0
1982-076,0,0
1982-077,0,0
1982-078,0,0
1982-079,0,0
1982-080,0,0
1982-081,0,0
1982-082,1,0
1982-083,0,0
1982-084,1,1
1982-085,0,0
1982-086,0,0
1982-087,0,0
1982-088,0,0
1982-089,0,0
1982-090,0,0
1982-091,0,0
1982-092,0,0
1982-093,0,0
1982-094,0,0
1982-095,0,0
1982-096,0,0
1982-097,0,0
1982-098,0,0
1982-099,0,0
1982-100,0,0
1982-101,0,0
1982-102,0,0
1982-103,0,0
1982-104,0,0
1982-105,0,0
1982-106,0,0
1982-107,0,0
1982-108,0,0
1982-109,0,0
1982-110,0,0
1982-111,0,0
1982-112,1,1
1982-113,1,1
1982-114,1,0
1982-115,0,0
1982-116,0,0
1982-117,0,0
1982-118,0,0
1982-119,0,0
1982-120,0,0
1982-121,0,0
1982-122,0,0
1982-123,0,0
1982-124,1,1
1982-125,0,0
1982-126,0,0
1982-127,0,1
1982-128,0,0
1982-129,0,0
1982-130,1,1
1982-131,0,0
1982-132,0,0
1982-133,0,0
1982-134,1,0
1982-135,0,0
1982-136,0,0
1982-137,0,0
1982-138,0,0
1982-139,1,0
1982-140,0,0
1982-141,0,0
1982-142,0,0
1982-143,1,1
1982-144,0,0
1982-145,0,0
1982-146,1,1
1982-147,0,0
1982-148,0,0
1982-149,0,0
1982-150,0,0
1982-151,0,0
1982-152,1,0
1982-153,0,0
1982-154,0,0
1982-155,0,0
1982-156,0,0
1982-157,0,0
1982-158,0,0
1982-159,0,0
1982-160,1,0
1982-161,0,0
1982-162,0,0
1982-163,0,0
1982-164,1,0
1982-166,0,0
1982-167,0,0
1983-001,0,0
1983-002,0,0
1983-003,0,0
1983-004,0,0
1983-005,0,0
1983-006,0,0
1983-007,0,0
1983-008,0,0
1983-009,0,0
1983-010,0,0
1983-011,0,0
1983-012,0,0
1983-013,0,0
1983-014,0,0
1983-015,0,0
1983-016,0,0
1983-017,0,0
1983-018,1,0
1983-019,0,0
1983-020,0,0
1983-021,0,0
1983-022,1,0
1983-023,1,0
1983-024,0,0
1983-025,0,0
1983-026,0,0
1983-027,1,0
1983-028,0,0
1983-029,0,0
1983-030,0,0
1983-031,0,0
1983-032,0,0
1983-033,0,0
1983-034,0,0
1983-035,0,0
1983-036,0,0
1983-037,0,0
1983-038,0,0
1983-039,0,0
1983-040,0,0
1983-041,0,0
1983-042,0,0
1983-043,1,0
1983-044,1,1
1983-045,0,0
1983-046,0,0
1983-047,0,0
1983-048,1,1
1983-049,0,0
1983-050,0,0
1983-051,0,0
1983-052,0,0
1983-053,0,0
1983-054,0,0
1983-055,0,0
1983-056,0,0
1983-057,0,0
1983-058,0,0
1983-059,0,0
1983-060,0,0
1983-061,0,0
1983-062,0,0
1983-063,0,0
1983-064,0,0
1983-065,0,0
1983-066,0,0
1983-067,0,0
1983-068,0,0
1983-069,1,0
1983-070,0,0
1983-071,0,0
1983-072,0,0
1983-073,0,0
1983-074,0,0
1983-075,0,0
1983-076,0,0
1983-077,0,0
1983-078,0,0
1983-079,0,0
1983-080,0,0
1983-081,0,0
1983-082,0,0
1983-083,0,0
1983-084,0,0
1983-085,1,0
1983-086,0,0
1983-087,0,0
1983-088,0,0
1983-089,0,0
1983-090,0,0
1983-091,0,0
1983-092,0,0
1983-093,0,0
1983-094,0,0
1983-095,0,0
1983-096,0,0
1983-097,0,0
1983-098,0,0
1983-099,0,0
1983-100,0,0
1983-101,1,0
1983-102,0,0
1983-103,0,0
1983-104,0,0
1983-105,0,0
1983-106,0,0
1983-107,0,0
1983-108,0,0
1983-109,1,0
1983-110,0,0
1983-111,1,1
1983-112,0,0
1983-113,0,0
1983-114,0,0
1983-115,0,0
1983-116,0,0
1983-117,0,1
1983-118,0,0
1983-119,0,0
1983-120,0,0
1983-121,0,0
1983-122,0,0
1983-123,0,0
1983-124,1,1
1983-125,0,0
1983-126,0,0
1983-127,1,1
1983-128,0,0
1983-129,0,0
1983-130,0,0
1983-131,0,0
1983-132,0,0
1983-133,0,0
1983-134,0,0
1983-135,0,0
1983-136,0,0
1983-137,0,0
1983-138,0,0
1983-139,0,0
1983-140,0,0
1983-141,0,0
1983-142,0,0
1983-143,0,0
1983-144,0,0
1983-145,0,0
1983-146,1,0
1983-147,0,0
1983-148,0,0
1983-149,0,0
1983-150,0,0
1983-151,0,0
1983-152,0,0
1983-153,0,0
1983-154,0,0
1983-155,1,0
1983-156,0,0
1983-157,0,0
1983-158,0,0
1983-159,0,0
1983-160,0,0
1983-161,0,0
1983-162,1,1
1983-163,0,0
1983-165,0,0
1983-166,0,0
1983-167,0,0
1983-168,1,0
1983-169,0,0
1983-170,1,1
1983-171,0,0
1983-172,0,0
1983-173,0,0
1983-174,0,0
1984-001,0,0
1984-002,0,0
1984-003,0,0
1984-004,0,0
1984-005,0,0
1984-006,0,0
1984-007,0,0
1984-008,0,0
1984-009,0,0
1984-010,0,0
1984-011,0,0
1984-012,0,0
1984-013,0,0
1984-014,0,0
1984-015,1,0
1984-016,0,0
1984-017,0,0
1984-018,0,0
1984-019,0,0
1984-020,0,0
1984-021,0,0
1984-022,1,0
1984-023,0,0
1984-024,0,0
1984-025,0,0
1984-026,0,0
1984-027,0,0
1984-028,0,0
1984-029,1,1
1984-030,0,0
1984-031,0,0
1984-032,0,0
1984-033,1,1
1984-034,0,0
1984-035,0,0
1984-036,0,0
1984-037,0,0
1984-038,0,0
1984-039,0,0
1984-040,0,0
1984-041,0,0
1984-042,0,0
1984-043,0,0
1984-044,0,0
1984-045,0,0
1984-046,0,0
1984-047,1,1
1984-048,0,0
1984-049,0,0
1984-050,0,0
1984-051,0,0
1984-052,0,0
1984-053,0,0
1984-054,0,0
1984-055,0,0
1984-056,0,0
1984-057,0,0
1984-058,0,0
1984-059,0,0
1984-060,0,0
1984-061,0,0
1984-062,0,0
1984-063,0,0
1984-064,0,0
1984-065,1,1
1984-066,0,0
1984-067,0,0
1984-068,0,0
1984-069,0,0
1984-070,0,0
1984-071,0,0
1984-072,0,0
1984-073,0,0
1984-074,0,0
1984-075,0,0
1984-076,0,0
1984-077,0,0
1984-078,0,0
1984-079,0,0
1984-080,0,0
1984-081,0,0
1984-082,0,0
1984-083,0,0
1984-084,0,0
1984-085,0,0
1984-086,0,0
1984-087,0,0
1984-088,0,0
1984-089,0,0
1984-090,0,0
1984-091,0,0
1984-092,0,0
1984-093,0,0
1984-094,0,0
1984-095,0,0
1984-096,0,0
1984-097,0,0
1984-098,0,0
1984-099,0,0
1984-100,1,0
1984-101,0,0
1984-102,0,0
1984-104,0,0
1984-105,0,0
1984-106,0,0
1984-107,0,0
1984-108,0,0
1984-109,0,0
1984-110,0,0
1984-111,0,0
1984-112,0,0
1984-113,0,0
1984-114,0,0
1984-115,1,1
1984-116,0,0
1984-117,1,0
1984-118,0,0
1984-119,0,0
1984-120,0,0
1984-121,0,0
1984-122,0,0
1984-123,0,0
1984-124,0,0
1984-125,0,0
1984-126,0,0
1984-127,0,0
1984-128,0,0
1984-129,0,0
1984-130,0,0
1984-131,0,0
1984-132,0,0
1984-134,0,0
1984-135,0,0
1984-136,0,0
1984-137,0,0
1984-138,0,0
1984-139,0,0
1984-140,1,0
1984-141,0,0
1984-142,0,0
1984-143,0,0
1984-145,0,0
1984-146,0,0
1984-147,0,0
1984-148,0,0
1984-149,1,0
1984-150,0,0
1984-151,0,0
1984-152,0,0
1984-153,0,0
1984-154,0,0
1984-155,0,0
1984-156,1,0
1984-157,1,1
1984-158,0,1
1984-159,0,0
1984-160,0,0
1984-161,0,0
1984-162,0,0
1984-163,0,0
1984-164,0,0
1984-165,0,0
1984-166,0,0
1984-167,0,0
1984-168,0,0
1985-001,0,0
1985-002,0,0
1985-003,0,0
1985-004,0,0
1985-005,0,0
1985-006,0,0
1985-007,0,0
1985-008,0,0
1985-009,0,0
1985-010,0,0
1985-011,0,0
1985-012,0,0
1985-013,0,0
1985-014,0,0
1985-015,0,0
1985-016,0,0
1985-017,0,0
1985-018,0,0
1985-019,0,0
1985-020,0,0
1985-021,0,1
1985-022,0,0
1985-023,0,0
1985-024,0,0
1985-025,0,0
1985-026,0,0
1985-027,0,0
1985-028,0,0
1985-029,0,0
1985-030,0,0
1985-031,0,0
1985-032,0,0
1985-033,0,0
1985-034,1,0
1985-035,0,0
1985-036,0,0
1985-037,0,0
1985-038,0,0
1985-039,0,0
1985-040,0,0
1985-041,0,0
1985-042,0,0
1985-043,0,0
1985-044,0,0
1985-045,0,0
1985-046,0,0
1985-047,0,0
1985-048,0,0
1985-049,0,0
1985-050,0,0
1985-051,0,0
1985-052,0,0
1985-053,1,0
1985-054,0,0
1985-055,0,0
1985-056,0,0
1985-057,0,0
1985-058,0,0
1985-059,0,0
1985-060,0,0
1985-061,0,0
1985-062,0,0
1985-063,0,0
1985-064,0,0
1985-065,1,0
1985-066,0,0
1985-067,0,0
1985-068,0,0
1985-069,0,0
1985-070,0,0
1985-071,0,0
1985-072,0,0
1985-073,0,0
1985-074,0,0
1985-075,0,0
1985-076,0,0
1985-077,0,0
1985-078,1,1
1985-079,0,0
1985-080,0,0
1985-081,1,1
1985-082,1,0
1985-083,1,0
1985-084,0,0
1985-085,1,1
1985-086,0,0
1985-087,0,0
1985-088,0,0
1985-089,0,0
1985-090,0,0
1985-091,0,0
1985-092,0,0
1985-093,0,0
1985-094,1,0
1985-095,0,0
1985-096,0,0
1985-097,0,0
1985-098,0,0
1985-099,0,0
1985-100,0,0
1985-101,1,0
1985-102,0,0
1985-103,0,0
1985-104,0,0
1985-105,0,0
1985-106,1,1
1985-107,0,0
1985-108,0,0
1985-109,0,0
1985-110,0,0
1985-111,0,0
1985-112,0,0
1985-113,0,0
1985-114,0,0
1985-115,0,0
1985-116,0,0
1985-117,0,0
1985-118,1,0
1985-119,0,0
1985-120,0,0
1985-121,0,0
1985-122,0,0
1985-123,0,0
1985-124,0,0
1985-125,0,0
1985-126,0,0
1985-127,0,0
1985-128,0,0
1985-129,0,0
1985-130,0,0
1985-131,0,1
1985-132,0,0
1985-133,0,0
1985-134,0,0
1985-135,0,0
1985-136,0,0
1985-137,0,0
1985-138,0,0
1985-139,0,0
1985-140,0,0
1985-141,0,0
1985-142,0,0
1985-143,1,1
1985-144,1,1
1985-145,0,0
1985-146,0,0
1985-147,0,0
1985-148,0,0
1985-149,0,0
1985-150,1,0
1985-151,0,0
1985-152,0,0
1985-153,1,1
1985-154,1,1
1985-155,0,0
1985-156,0,0
1985-157,0,0
1985-158,0,0
1985-159,0,0
1985-160,0,0
1985-161,0,0
1985-162,1,1
1985-163,0,0
1985-164,0,0
1985-165,0,0
1986-001,0,0
1986-002,0,0
1986-003,0,0
1986-004,0,0
1986-005,0,0
1986-007,0,0
1986-008,0,0
1986-009,0,0
1986-010,0,0
1986-011,0,0
1986-012,0,0
1986-013,0,0
1986-014,1,1
1986-015,0,0
1986-016,1,0
1986-017,0,0
1986-018,0,0
1986-019,0,0
1986-020,0,0
1986-021,0,0
1986-022,0,0
1986-023,0,0
1986-024,0,0
1986-025,0,0
1986-026,0,0
1986-027,0,0
1986-028,0,0
1986-029,0,0
1986-030,0,0
1986-031,0,0
1986-032,0,0
1986-033,0,0
1986-034,0,0
1986-035,0,0
1986-036,0,0
1986-037,0,0
1986-038,0,0
1986-039,0,0
1986-040,1,1
1986-041,0,0
1986-042,0,0
1986-043,0,0
1986-044,0,0
1986-045,1,0
1986-046,0,0
1986-047,0,0
1986-048,0,0
1986-049,0,0
1986-050,0,0
1986-051,1,0
1986-052,0,0
1986-053,0,0
1986-054,0,0
1986-055,0,0
1986-056,0,0
1986-057,1,0
1986-058,0,0
1986-059,1,1
1986-060,0,0
1986-061,0,0
1986-062,0,0
1986-063,0,0
1986-064,0,0
1986-065,1,0
1986-066,0,0
1986-067,0,0
1986-068,0,0
1986-069,1,0
1986-070,0,0
1986-071,0,0
1986-072,0,1
1986-073,0,0
1986-074,0,0
1986-075,0,0
1986-076,0,0
1986-077,0,0
1986-080,1,1
1986-081,0,0
1986-082,0,0
1986-083,0,0
1986-084,0,0
1986-085,0,0
1986-086,0,0
1986-087,0,0
1986-088,0,0
1986-089,0,0
1986-090,1,0
1986-091,0,0
1986-092,0,0
1986-093,1,0
1986-094,1,0
1986-095,0,0
1986-096,0,0
1986-097,0,0
1986-098,0,0
1986-099,0,0
1986-100,0,0
1986-101,0,0
1986-102,1,1
1986-103,0,0
1986-104,1,0
1986-105,0,0
1986-106,0,0
1986-107,1,0
1986-108,0,0
1986-109,0,0
1986-110,0,0
1986-111,0,0
1986-112,0,0
1986-113,0,0
1986-114,0,0
1986-115,0,0
1986-116,1,0
1986-117,0,0
1986-118,1,0
1986-119,0,0
1986-120,0,0
1986-121,0,0
1986-122,0,0
1986-123,0,0
1986-124,0,0
1986-125,0,0
1986-126,0,0
1986-127,1,0
1986-128,0,0
1986-129,0,0
1986-130,1,1
1986-131,0,0
1986-132,0,0
1986-133,0,0
1986-134,0,0
1986-135,0,0
1986-136,0,0
1986-137,0,0
1986-138,0,0
1986-139,0,0
1986-140,0,0
1986-141,0,0
1986-142,0,0
1986-143,0,0
1986-144,0,0
1986-145,0,0
1986-146,0,0
1986-147,0,0
1986-148,0,0
1986-149,0,0
1986-150,1,0
1986-151,0,0
1986-152,0,0
1986-153,1,0
1986-154,0,0
1986-155,0,0
1986-156,0,0
1986-157,0,0
1986-158,0,0
1986-159,1,0
1986-160,0,0
1986-161,0,0
1986-162,0,0
1986-163,0,0
1986-164,0,0
1987-001,0,0
1987-002,0,0
1987-003,0,0
1987-004,1,0
1987-005,0,0
1987-006,0,0
1987-007,0,0
1987-008,0,0
1987-009,0,0
1987-010,0,0
1987-011,0,0
1987-012,0,0
1987-013,0,0
1987-014,0,0
1987-015,0,0
1987-016,0,0
1987-017,0,0
1987-018,0,0
1987-019,1,0
1987-020,0,0
1987-021,0,0
1987-022,0,0
1987-023,0,0
1987-024,0,0
1987-025,0,0
1987-026,0,0
1987-027,0,0
1987-028,0,0
1987-029,0,0
1987-030,0,0
1987-031,0,0
1987-032,0,0
1987-033,0,0
1987-034,0,0
1987-035,1,0
1987-036,0,0
1987-037,0,0
1987-038,0,0
1987-039,0,0
1987-040,0,0
1987-041,0,0
1987-042,0,0
1987-043,0,0
1987-044,0,0
1987-045,0,0
1987-046,1,0
1987-047,0,0
1987-048,0,0
1987-049,0,0
1987-050,0,0
1987-051,0,0
1987-052,0,0
1987-053,0,0
1987-054,1,0
1987-055,1,0
1987-056,0,0
1987-057,0,0
1987-058,0,0
1987-059,0,0
1987-060,0,0
1987-061,0,0
1987-062,0,0
1987-063,0,0
1987-064,1,1
1987-065,0,0
1987-066,0,0
1987-067,0,0
1987-068,0,0
1987-069,0,0
1987-070,0,0
1987-071,0,0
1987-072,0,0
1987-073,0,0
1987-074,1,0
1987-075,0,0
1987-076,0,0
1987-077,0,0
1987-078,0,0
1987-079,1,0
1987-080,0,0
1987-081,0,0
1987-082,1,0
1987-083,0,0
1987-084,0,0
1987-085,0,0
1987-086,0,0
1987-087,0,0
1987-088,0,0
1987-089,0,0
1987-090,0,0
1987-091,0,0
1987-092,0,0
1987-093,0,0
1987-094,1,0
1987-098,0,0
1987-099,0,0
1987-100,0,0
1987-101,0,0
1987-102,0,0
1987-103,0,0
1987-104,0,0
1987-105,0,0
1987-106,0,0
1987-107,0,0
1987-108,0,0
1987-109,0,0
1987-110,0,0
1987-111,0,0
1987-112,1,0
1987-113,0,0
1987-114,0,0
1987-115,0,0
1987-116,0,0
1987-117,0,0
1987-118,0,0
1987-119,0,0
1987-120,0,0
1987-121,0,0
1987-122,0,0
1987-123,0,0
1987-124,1,1
1987-125,0,0
1987-126,0,0
1987-127,0,0
1987-128,0,0
1987-129,0,0
1987-130,0,0
1987-131,0,0
1987-132,0,0
1987-133,0,0
1987-134,0,0
1987-135,0,0
1987-136,0,0
1987-137,0,0
1987-138,0,0
1987-139,0,0
1987-140,0,0
1987-141,0,0
1987-142,0,0
1987-143,0,0
1987-144,0,0
1987-145,1,0
1987-146,0,0
1987-147,0,0
1987-148,0,0
1987-149,1,1
1987-150,0,0
1987-151,0,0
1987-153,0,1
1987-154,0,0
1987-155,0,0
1987-156,0,0
1987-157,0,0
1988-001,0,0
1988-002,0,0
1988-003,0,0
1988-004,0,0
1988-005,0,0
1988-006,1,0
1988-007,0,0
1988-008,0,0
1988-009,0,0
1988-010,0,0
1988-011,0,0
1988-012,1,0
1988-013,0,0
1988-014,0,0
1988-015,0,0
1988-016,0,0
1988-017,1,0
1988-018,0,0
1988-019,1,0
1988-020,0,0
1988-021,0,0
1988-022,0,0
1988-023,1,1
1988-024,0,0
1988-025,0,0
1988-026,1,1
1988-027,0,0
1988-028,0,0
1988-029,0,0
1988-030,0,0
1988-031,0,0
1988-032,0,0
1988-033,0,0
1988-034,0,0
1988-035,0,0
1988-036,0,0
1988-037,1,0
1988-038,0,0
1988-039,0,0
1988-040,0,0
1988-041,0,0
1988-042,0,0
1988-043,0,0
1988-044,1,0
1988-045,0,0
1988-046,0,0
1988-047,0,0
1988-048,0,0
1988-049,0,0
1988-050,0,0
1988-051,0,0
1988-052,0,0
1988-053,0,0
1988-054,1,1
1988-055,1,1
1988-056,1,0
1988-057,0,0
1988-058,0,0
1988-059,0,0
1988-060,0,0
1988-061,0,0
1988-062,0,0
1988-063,0,0
1988-064,0,0
1988-065,0,0
1988-066,1,0
1988-067,0,0
1988-068,0,0
1988-069,0,0
1988-070,0,0
1988-071,0,0
1988-072,1,0
1988-073,0,0
1988-074,0,0
1988-075,0,0
1988-076,0,0
1988-077,0,0
1988-078,0,0
1988-079,1,0
1988-080,0,0
1988-081,0,0
1988-082,0,0
1988-083,0,0
1988-084,0,0
1988-085,0,0
1988-086,0,0
1988-087,0,0
1988-088,0,0
1988-089,0,0
1988-090,0,0
1988-091,0,0
1988-092,0,0
1988-093,0,0
1988-094,0,0
1988-095,0,0
1988-096,0,0
1988-097,1,1
1988-098,0,0
1988-099,0,0
1988-100,0,0
1988-101,0,0
